website_url,text,normalized,element,category,distance,popup,vis_color,vis_backgroundColor,vis_fontSize,vis_fontWeight,vis_clickability,vis_score
office365.com,Ablehnen,ablehnen,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Ablehnen</button>",2,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
office365.com,Cookies verwalten,cookiesverwalten,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Cookies verwalten</button>",3,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
cloudflare.com,Cookie Preferences,cookiepreferences,"<button id=""onetrust-pc-btn-handler"" class=""cookie-setting-link"">Cookie Preferences</button>",3,0,0,"rgb(74, 146, 191)","rgb(255, 255, 255)",13.008px,600,1,0.4065619925704657
cloudflare.com,Reject All,rejectall,"<button id=""onetrust-reject-all-handler"">Reject All</button>",2,0,0,"rgb(255, 255, 255)","rgb(39, 109, 155)",13.008px,600,1,1.7628512952270121
cloudflare.com,Accept All Cookies,acceptallcookies,"<button id=""onetrust-accept-btn-handler"">Accept All Cookies</button>",1,0,0,"rgb(255, 255, 255)","rgb(39, 109, 155)",13.008px,600,1,1.7628512952270121
gravatar.com,Customize,customize,"<a class=""a8c-cookie-banner__button a8c-cookie-banner__customize-button a8c-cookie-banner__secondary-button"" href=""#"">Customize</a>",3,0,0,"rgb(56, 88, 233)","rgb(255, 255, 255)",16px,600,1,0.3152793065724143
gravatar.com,Accept All,acceptall,"<a class=""a8c-cookie-banner__button a8c-cookie-banner__accept-all-button"" href=""#"">Accept All</a>",1,0,0,"rgb(255, 255, 255)","rgb(56, 88, 233)",16px,600,1,0.9193690706611686
gravatar.com,Accept Selection,acceptselection,"<a class=""a8c-cookie-banner__accept-selection-button"" href=""#"">Accept Selection</a>",4,0,0,"rgb(255, 255, 255)","rgb(56, 88, 233)",16px,600,0,-0.5
azure.com,Accept,accept,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Accept</button>",1,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
azure.com,Reject,reject,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Reject</button>",2,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
azure.com,Manage cookies,managecookies,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Manage cookies</button>",3,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
pki.goog,Learn more,learnmore→,"<a rel=""noopener"" target=""_blank"" href=""https://policies.google.com/technologies/cookies?hl=en"" class=""cookieBarButton cookieBarMoreButton"">Learn more</a>",3,1,0,"rgb(26, 115, 232)","rgb(232, 240, 254)",16px,500,1,-0.008367526118058771
pki.goog,"OK, got it",okgotit,"<a href=""#"" role=""button"" class=""cookieBarButton cookieBarConsentButton"">OK, got it</a>",1,0,0,"rgb(255, 255, 255)","rgb(26, 115, 232)",16px,500,1,1.2178676357899483
ui.com,Cookies Settings,cookiessettings,"<button type=""button"" id=""ot-sdk-btn"" class=""sc-hbOKPj dVgbnC ot-sdk-show-settings"">Cookies Settings</button>",3,0,1,"rgba(0, 0, 0, 0.65)","rgba(0, 0, 0, 0)",12px,400,0,-0.5
ui.com,Cookies Settings,cookiessettings,"<button id=""onetrust-pc-btn-handler"" aria-label=""Cookies Settings, Opens the preference center dialog"" class=""cookie-setting-link"">Cookies Settings</button>",3,0,2,"rgb(0, 122, 255)","rgb(255, 255, 255)",13.008px,600,1,0.1314082924836601
ui.com,Accept All Cookies,acceptallcookies,"<button id=""onetrust-accept-btn-handler"">Accept All Cookies</button>",1,0,2,"rgb(255, 255, 255)","rgb(0, 122, 255)",13.008px,600,1,1.2542457841860704
criteo.com,More Information,moreinformation,"<a class=""uc-button-link"" role=""button"" tabindex=""0"" aria-label=""More Information"" id=""uc-more-link"" data-action=""consent"" data-action-type=""more"">
                    More Information
                  </a>",3,0,0,"rgb(0, 0, 0)","rgba(0, 0, 0, 0)",12.25px,400,1,-0.310825
criteo.com,Deny,deny,"<button data-action=""consent"" data-action-type=""deny"" class=""deny uc-deny-button"" id=""deny"" aria-label=""Deny"" tabindex=""0"">
                    Deny
                  </button>",2,0,0,"rgb(255, 255, 255)","rgb(0, 0, 0)",14px,400,1,1.0164
criteo.com,Accept All,acceptall,"<button data-action=""consent"" data-action-type=""accept"" class=""accept uc-accept-button"" id=""accept"" aria-label=""Accept All"" tabindex=""0"">
                    Accept All
                  </button>",1,0,0,"rgb(255, 255, 255)","rgb(0, 0, 0)",14px,400,1,1.2006999999999999
cloud.microsoft,Accept,accept,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Accept</button>",1,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
cloud.microsoft,Reject,reject,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Reject</button>",2,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
cloud.microsoft,Manage cookies,managecookies,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Manage cookies</button>",3,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
f5.com,Customize Settings,customisesettings,"<button id=""truste-show-consent"" class=""truste-buttons"" type=""button"" aria-haspopup=""dialog"">Customize Settings</button>",3,1,0,"rgb(255, 255, 255)","rgb(67, 156, 211)",16px,400,1,1.03360726543382
f5.com,No thanks,nothanks,"<button id=""truste-consent-required"" class=""truste-buttons"" type=""button"">No thanks</button>",2,0,0,"rgb(255, 255, 255)","rgb(67, 156, 211)",16px,400,1,0.7517322654338199
applovin.com,Cookies Settings,cookiessettings,"<button id=""onetrust-pc-btn-handler"" aria-label=""Cookies Settings, Opens the preference center dialog"">Cookies Settings</button>",3,0,0,"rgb(0, 0, 0)","rgb(255, 255, 255)",13.008px,600,1,1.3066210611979168
applovin.com,Reject All,rejectall,"<button id=""onetrust-reject-all-handler"">Reject All</button>",2,0,0,"rgb(255, 255, 255)","rgb(0, 0, 0)",13.008px,600,1,1.8066210611979168
applovin.com,Accept All Cookies,acceptallcookies,"<button id=""onetrust-accept-btn-handler"">Accept All Cookies</button>",1,0,0,"rgb(255, 255, 255)","rgb(0, 0, 0)",13.008px,600,1,1.8066210611979168
bit.ly,Cookie Settings,cookiessettings,"<button id=""onetrust-pc-btn-handler"">Cookie Settings</button>",3,1,0,,,,,,
bit.ly,Accept All,acceptall,"<button id=""onetrust-accept-btn-handler"">Accept All</button>",1,0,0,,,,,,
zoom.us,Learn more,learnmore→,"<span class=""visually-hidden"">
                                    Learn more
                                  </span>",3,1,0,"rgb(11, 92, 255)","rgba(0, 0, 0, 0)",16px,400,0,-0.5
zoom.us,Learn more,learnmore→,"<span class=""visually-hidden"">
                                    Learn more
                                  </span>",3,1,0,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",16px,400,0,-0.5
zoom.us,Settings,settings,"<span class=""visually-hidden"">
                        Settings
                      </span>",3,0,0,"rgb(0, 5, 61)","rgba(0, 0, 0, 0)",16px,600,0,-0.5
zoom.us,DECLINE COOKIES,declinecookies,"<button id=""onetrust-reject-all-handler"">Decline Cookies</button>",2,0,1,"rgb(255, 255, 255)","rgb(14, 114, 237)",11.382px,900,1,1.4686174040291222
zoom.us,ACCEPT COOKIES,acceptcookies,"<button id=""onetrust-accept-btn-handler"">Accept Cookies</button>",1,0,1,"rgb(255, 255, 255)","rgb(14, 114, 237)",11.382px,600,1,1.341274793352039
zoom.us,COOKIES SETTINGS,cookiessettings,"<button id=""onetrust-pc-btn-handler"" class=""cookie-setting-link"">Cookies Settings</button>",3,0,1,"rgb(14, 113, 235)","rgb(255, 255, 255)",11.382px,600,1,0.00652150671466506
paypal.com,Akzeptieren,akzeptieren,"<button class=""styles_button_base__6ka6j61 styles_button_size_lg__6ka6j62 styles_button_overlay__6ka6j69 styles_button_full_width__6ka6j6l acceptButton"" data-ppui-info="""" id=""acceptAllButton"" tab-index=""0"" pagename=""PayPal Konto | Digitale Mobile Wallet | PayPal DE|acceptcookies"" pa-marked=""1"">Akzeptieren</button>",1,0,0,"rgb(0, 0, 0)","rgba(255, 255, 255, 0.7)",14px,500,1,0.5098487597448618
paypal.com,Ablehnen,ablehnen,"<button class=""styles_button_base__6ka6j61 styles_button_size_lg__6ka6j62 styles_button_overlay__6ka6j69 styles_button_full_width__6ka6j6l declineButton"" data-ppui-info="""" id=""bannerDeclineButton"" tab-index=""0"" pa-marked=""1"">Ablehnen</button>",2,0,0,"rgb(0, 0, 0)","rgba(255, 255, 255, 0.7)",14px,500,1,0.4207487597448618
paypal.com,Close,close,"<span class=""styles_screenreader__1p05eo10"">Close</span>",1,0,0,"rgb(104, 106, 109)","rgba(0, 0, 0, 0)",16px,400,0,-0.5
rubiconproject.com,Accept All Cookies,acceptallcookies,"<button id=""onetrust-accept-btn-handler"">Accept All Cookies</button>",1,0,0,"rgb(255, 255, 255)","rgb(48, 66, 249)",13.12px,600,1,2.28112597448618
rubiconproject.com,Reject All,rejectall,"<button id=""onetrust-reject-all-handler"">Reject All</button>",2,0,0,"rgb(255, 255, 255)","rgb(48, 66, 249)",13.12px,600,1,2.28112597448618
rubiconproject.com,Cookies Settings,cookiessettings,"<button id=""onetrust-pc-btn-handler"" aria-label=""Cookies Settings, Opens the preference center dialog"">Cookies Settings</button>",3,0,0,"rgb(33, 33, 33)","rgb(255, 255, 255)",13.12px,600,1,1.728799019607843
chatgpt.com,Manage Cookies,managecookies,"<a class=""cursor-pointer underline underline-offset-2"">Manage Cookies</a>",3,0,0,"rgb(93, 93, 93)","rgba(0, 0, 0, 0)",14px,400,1,-0.45126678921568625
chatgpt.com,Manage Cookies,managecookies,"<div class=""flex items-center justify-center"">Manage Cookies</div>",3,0,0,"rgb(13, 13, 13)","rgba(0, 0, 0, 0)",14px,500,1,0.602999019607843
chatgpt.com,Reject non-essential,rejectnonessential,"<div class=""flex items-center justify-center"">Reject non-essential</div>",2,0,0,"rgb(13, 13, 13)","rgba(0, 0, 0, 0)",14px,500,1,0.7093490196078431
chatgpt.com,Accept all,acceptall,"<div class=""flex items-center justify-center"">Accept all</div>",1,0,0,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",14px,500,1,0.7732303921568627
outlook.com,Accept,accept,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Accept</button>",1,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
outlook.com,Reject,reject,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Reject</button>",2,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
outlook.com,Manage cookies,managecookies,"<button type=""button"" class=""_1XuCi2WhiqeWRUVp3pnFG3 erL690_8JwUW-R4bJRcfl"" style=""overflow-x: visible;"">Manage cookies</button>",3,0,0,"rgb(0, 0, 0)","rgb(235, 235, 235)",15px,400,1,0.1690196078431372
pubmatic.com,Reject All,rejectall,"<button aria-label=""Reject All"" id=""ketch-banner-button-tertiary"" data-nav=""eyJleHBlcmllbmNlIjoia2V0Y2gtY29uc2VudC1iYW5uZXIiLCJuYXYtaW5kZXgiOjJ9"" class=""ketch-relative ketch-inline-flex ketch-items-center ketch-justify-center ketch-font-semibold ketch-transition ketch-duration-300 ketch-ease-in-out ketch-cursor-pointer ketch-shadow-none focus-visible:ketch-outline focus-visible:ketch-outline-2 focus-visible:ketch-outline-default-outline ketch-overflow-hidden ketch-rounded-none ketch-border-[1.5px] ketch-border-black ketch-border-solid ketch-text-black ketch-bg-transparent ketch-gap-3 active:ketch-bg-gradient-to-r active:ketch-from-states-pressed-darken active:ketch-to-states-pressed-darken hover:ketch-bg-gradient-to-r hover:ketch-from-states-hover-darken hover:ketch-to-states-hover-darken focus-visible:ketch-bg-gradient-to-r focus-visible:ketch-from-states-focus-darken focus-visible:ketch-to-states-focus-darken focus-visible:ketch-outline-offset-2 ketch-min-h-10 ketch-text-ketch-l ketch-px-4 ketch-w-full sm:ketch-w-auto !ketch-rounded-[--k-banner-buttons-tertiary-cornerRadius] !ketch-text-[--k-banner-buttons-tertiary-text-color] !ketch-border-[--k-banner-buttons-tertiary-background-color] focus-visible:!ketch-outline !ketch-outline-2 !ketch-outline-white !ketch-outline-offset-2 lm:ketch-text-ketch-lm lm:ketch-min-h-10 lm:ketch-px-4 disabled:ketch-cursor-not-allowed disabled:ketch-pointer-events-none disabled:ketch-select-none disabled:ketch-opacity-[.24]"">Reject All</button>",2,0,0,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",14px,600,1,0.474
pubmatic.com,Customize Settings,customisesettings,"<button aria-label=""Customize Settings"" id=""ketch-banner-button-secondary"" data-nav=""eyJleHBlcmllbmNlIjoia2V0Y2gtY29uc2VudC1iYW5uZXIiLCJuYXYtaW5kZXgiOjN9"" class=""ketch-relative ketch-inline-flex ketch-items-center ketch-justify-center ketch-font-semibold ketch-transition ketch-duration-300 ketch-ease-in-out ketch-cursor-pointer ketch-shadow-none focus-visible:ketch-outline focus-visible:ketch-outline-2 focus-visible:ketch-outline-default-outline ketch-overflow-hidden ketch-rounded-none ketch-border-[1.5px] ketch-border-black ketch-border-solid ketch-text-black ketch-bg-transparent ketch-gap-3 active:ketch-bg-gradient-to-r active:ketch-from-states-pressed-darken active:ketch-to-states-pressed-darken hover:ketch-bg-gradient-to-r hover:ketch-from-states-hover-darken hover:ketch-to-states-hover-darken focus-visible:ketch-bg-gradient-to-r focus-visible:ketch-from-states-focus-darken focus-visible:ketch-to-states-focus-darken focus-visible:ketch-outline-offset-2 ketch-min-h-10 ketch-text-ketch-l ketch-px-4 ketch-w-full sm:ketch-w-auto !ketch-rounded-[--k-banner-buttons-secondary-cornerRadius] !ketch-text-[--k-banner-buttons-secondary-text-color] !ketch-border-[--k-banner-buttons-secondary-background-color] focus-visible:!ketch-outline !ketch-outline-2 !ketch-outline-white !ketch-outline-offset-2 lm:ketch-text-ketch-lm lm:ketch-min-h-10 lm:ketch-px-4 disabled:ketch-cursor-not-allowed disabled:ketch-pointer-events-none disabled:ketch-select-none disabled:ketch-opacity-[.24]"">Customize Settings</button>",3,1,0,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",14px,600,1,0.78375
pubmatic.com,Accept All,acceptall,"<button aria-label=""Accept All"" id=""ketch-banner-button-primary"" data-nav=""eyJleHBlcmllbmNlIjoia2V0Y2gtY29uc2VudC1iYW5uZXIiLCJuYXYtaW5kZXgiOjR9"" class=""ketch-relative ketch-inline-flex ketch-items-center ketch-justify-center ketch-font-semibold ketch-transition ketch-duration-300 ketch-ease-in-out ketch-cursor-pointer ketch-shadow-none focus-visible:ketch-outline focus-visible:ketch-outline-2 focus-visible:ketch-outline-default-outline ketch-overflow-hidden ketch-rounded-none ketch-border-[1.5px] ketch-border-black ketch-border-solid ketch-text-black ketch-bg-transparent ketch-gap-3 active:ketch-bg-gradient-to-r active:ketch-from-states-pressed-darken active:ketch-to-states-pressed-darken hover:ketch-bg-gradient-to-r hover:ketch-from-states-hover-darken hover:ketch-to-states-hover-darken focus-visible:ketch-bg-gradient-to-r focus-visible:ketch-from-states-focus-darken focus-visible:ketch-to-states-focus-darken focus-visible:ketch-outline-offset-2 ketch-min-h-10 ketch-text-ketch-l ketch-px-4 ketch-w-full sm:ketch-w-auto !ketch-rounded-[--k-banner-buttons-primary-cornerRadius] !ketch-text-[--k-banner-buttons-primary-text-color] !ketch-border-[--k-banner-buttons-primary-background-color] focus-visible:!ketch-outline !ketch-outline-2 !ketch-outline-white !ketch-outline-offset-2 lm:ketch-text-ketch-lm lm:ketch-min-h-10 lm:ketch-px-4 disabled:ketch-cursor-not-allowed disabled:ketch-pointer-events-none disabled:ketch-select-none disabled:ketch-opacity-[.24]"">Accept All</button>",1,0,0,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",14px,600,1,0.4904166666666667
theguardian.com,Accept all,acceptall,"<button title=""Accept all"" aria-label=""Accept all"" class=""message-component message-button no-children focusable btn-primary sp_choice_type_11"" style=""opacity: 1; padding: 0px; margin: 0px; border-width: 0px; border-color: rgb(0, 0, 0); border-radius: 5px; border-style: solid; font-size: 14px; font-weight: 400; color: rgb(255, 255, 255); font-family: arial, helvetica, sans-serif; background: rgb(24, 144, 255); width: calc(100% - 0px);"">Accept all</button>",1,0,0,"rgb(255, 255, 255)","rgb(5, 41, 98)",17px,700,1,2.526642336934774
soundcloud.com,I Accept,accept,"<button id=""onetrust-accept-btn-handler"">I Accept</button>",1,1,0,"rgb(255, 255, 255)","rgb(0, 0, 0)",14px,400,1,1.7472411764705882
soundcloud.com,Reject All,rejectall,"<button id=""onetrust-reject-all-handler"">Reject All</button>",2,0,0,"rgb(255, 255, 255)","rgb(0, 0, 0)",14px,400,1,1.7472411764705882
soundcloud.com,Manage Preferences,managepreferences,"<button id=""onetrust-pc-btn-handler"">Manage Preferences</button>",3,0,0,"rgb(0, 0, 0)","rgb(255, 255, 255)",14px,400,1,0.8413588235294118
soundcloud.com,Continue,continua,"<button class=""sc-button sc-button-large button--full submit-button"" title=""Continue"" type=""submit"" id=""sign_in_up_submit"" disabled="""">Continue</button>",1,1,1,"rgb(18, 18, 18)","rgba(255, 255, 255, 0.6)",14px,700,1,2.3588235294117648
discord.com,Cookie Settings,cookiessettings,"<a data-open-cookie-settings=""true"" href=""#"" class=""link-footer top-new-link"" tabindex=""0"">Cookie Settings</a>",3,1,0,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",16px,400,0,-0.5
discord.com,Discord,discordo,"<h2 id=""onetrust-policy-title"">Discord</h2>",2,1,1,"rgb(105, 105, 105)","rgba(0, 0, 0, 0)",19.2px,600,1,-0.6997151290594362
discord.com,Cookies Settings,cookiessettings,"<button id=""onetrust-pc-btn-handler"" class=""cookie-setting-link"">Cookies Settings</button>",3,0,1,"rgb(0, 176, 244)","rgb(255, 255, 255)",13.008px,600,1,0.39479728668811276
